agency,id,lat,lon,name
GIR,38417,44.366840,-0.243225,BERNOS - Piouguet
GIR,38422,44.344772,-0.235724,BERNOS - Le Bois du Fond
GIR,38411,44.321747,-0.243264,CAPTIEUX - Londeix
GIR,38412,44.296330,-0.259133,CAPTIEUX - Gendarmerie
GIR,38416,44.292267,-0.261702,CAPTIEUX - Bourg
GIR,38425,44.290060,-0.258226,CAPTIEUX - Maison de Retraite
GIR,38426,44.283207,-0.253130,CAPTIEUX - CAT Haute Lande
GIR,38415,44.313900,-0.247872,CAPTIEUX - Jean du Blanc
GIR,38431,44.609608,-0.029426,ST SEVE - Bourg
GIR,38432,44.625877,-0.028305,LOUBENS - La Roue
GIR,38428,44.649254,-0.021404,LANDERROUET - Chât. Madame
GIR,38430,44.652126,-0.020633,LANDERROUET - Mairie
GIR,38429,44.656555,-0.018531,LANDERROUET - Rival
GIR,38434,44.680200,-0.011507,CASTELMORON - Bourg
GIR,38433,44.698727,-0.050844,SAUVETERRE - St Léger de Vignague
GIR,38487,44.844060,-0.571300,BORDEAUX - Quinconces
GIR,38473,44.842056,-0.579900,BORDEAUX - Pl. Gambetta
GIR,34762,44.840736,-0.592822,Dutertre
GIR,34785,44.840164,-0.600337,Barrière Judaïque
GIR,34828,44.839610,-0.607216,BORDEAUX - Bel Air
GIR,38472,44.837330,-0.619767,La Glacière
GIR,35710,44.834710,-0.636414,Colette
GIR,38470,44.832718,-0.644855,MERIGNAC - Les Quatre Chemins
GIR,34751,44.831470,-0.655963,Mérignac Soleil
GIR,34823,44.829075,-0.663634,Chemin Long
GIR,36595,44.828106,-0.671930,Château Rouquey
GIR,36542,44.822044,-0.691517,La Grave
GIR,38483,44.818610,-0.699664,Oscar Auriac
GIR,38479,44.815285,-0.709844,MERIGNAC - Base Aérienne 106
GIR,38481,44.813750,-0.726788,MERIGNAC - Les Deux Poteaux
GIR,38475,44.812710,-0.744967,ST JEAN D'I. - Rue Dauphine
GIR,38478,44.810710,-0.752847,ST JEAN D'I. - Av. de Boulac
GIR,38464,44.809673,-0.757833,ST JEAN D'I. - Allée du Mayne
GIR,38476,44.808980,-0.766515,ST JEAN D'I. - Allée de Barlan
GIR,38474,44.810986,-0.778067,ST JEAN D'I. - Caserne Pompiers
GIR,38480,44.811367,-0.781704,ST JEAN D'I. - Mairie
GIR,38469,44.808320,-0.787068,ST JEAN D'I. - Rue de la Peloue
GIR,38467,44.807106,-0.793822,ST JEAN D'I. - Clairière St Jean
GIR,38499,44.805836,-0.805811,ST JEAN D'I. - Collège
GIR,38462,44.798977,-0.835993,ST JEAN D'I. - Le Las
GIR,38500,44.786526,-0.912954,LANTON - La Barre
GIR,38445,44.783672,-0.934232,LANTON - Blagon
GIR,38493,44.776060,-1.051825,ANDERNOS - Querquillas
GIR,38497,44.762844,-1.066998,ANDERNOS - Rd Pt du Miami
GIR,38441,44.758003,-1.072536,ANDERNOS - Salle des Sports
GIR,38443,44.754135,-1.077006,ANDERNOS - Lyc. Nord Bassin
GIR,38495,44.751354,-1.080456,ANDERNOS - Allée P. Despagne
GIR,38442,44.747417,-1.088612,ANDERNOS - Capsus
GIR,38498,44.745930,-1.092580,ANDERNOS - Rue de la Carreyre
GIR,38460,44.742355,-1.098069,ANDERNOS - Centre
GIR,38491,44.749360,-1.107311,ANDERNOS - Comte
GIR,38450,44.758000,-1.118913,ARES - Paco
GIR,38453,44.760810,-1.126609,ARES - Camp. les Ecureuils
GIR,38455,44.762890,-1.132343,ARES - Bld de l'Aérium
GIR,38451,44.766457,-1.138929,ARES - Centre
GIR,38452,44.775860,-1.141698,ARES - Le Perrey
GIR,38482,44.786430,-1.143504,LEGE - Pl. d'Ignac
GIR,38504,44.793830,-1.148039,Cap-Ferret-Andernos
GIR,38505,44.790226,-1.159007,LEGE - Le Barail
GIR,38507,44.760723,-1.180255,LEGE - La Pignada
GIR,38508,44.755856,-1.180181,LEGE - Jane de Boy
GIR,38477,44.748817,-1.180991,LEGE - Claouey
GIR,38456,44.744600,-1.181398,LEGE - Lède des Oies
GIR,38502,44.731350,-1.196192,LEGE - Le Four
GIR,38503,44.728080,-1.197685,LEGE - Les Jacquets
GIR,38494,44.723328,-1.204691,LEGE - Le Petit Piquey
GIR,38485,44.717613,-1.211688,LEGE - Le Grand Piquey
GIR,38484,44.712868,-1.217557,LEGE - Allée des Ecureuils
GIR,38458,44.711285,-1.220939,LEGE - Les Réservoirs
GIR,38492,44.707554,-1.224755,LEGE - Piraillan
GIR,38490,44.700060,-1.230005,LEGE - Le Canon
GIR,38447,44.694010,-1.235703,LEGE - Dune de l'Herbe
GIR,38446,44.686280,-1.237508,LEGE - Rd Pt de l'Herbe
GIR,38489,44.658978,-1.251955,LEGE - Allée des Dunes
GIR,38448,44.654945,-1.249760,LEGE - Av. de l'Océan
GIR,38471,44.656280,-1.241939,LEGE - Rue de la Plage
GIR,38468,44.651910,-1.245357,LEGE - Rue des Fauvettes
GIR,38454,44.650616,-1.251238,LEGE - Rue des Mouettes
GIR,38463,44.642700,-1.248788,LEGE - Av. Sud du Phare
GIR,38506,44.639600,-1.248794,LEGE - La Brise
GIR,38461,44.640070,-1.254395,LEGE - Av. des Tourterelles
GIR,38488,44.629288,-1.252811,LEGE - Av. Nord
GIR,38486,44.623900,-1.247233,LEGE - La Pointe
GIR,38459,44.629430,-1.249303,LEGE - Rue du Sémaphore
GIR,38466,44.648746,-1.248926,LEGE - Av. Nord du Phare
GIR,34835,44.836650,-0.605974,Verte
GIR,38465,44.836594,-0.598215,BORDEAUX - Barr. d'Arès
GIR,38449,44.838516,-0.589896,BORDEAUX - St Bruno
GIR,38501,44.840054,-0.583884,Gambetta Mériadeck
GIR,38457,44.798733,-1.222186,LEGE - Océan le Grand Crohot
GIR,36793,44.796562,-0.621679,Unitec
GIR,36267,44.786217,-0.639287,Eiffel
GIR,38515,44.785282,-0.644151,PESSAC - Archimède
GIR,36243,44.781075,-0.655329,Europarc
GIR,38509,44.775223,-0.663869,CANEJAN - La Briquetterie
GIR,38510,44.768295,-0.659965,CANEJAN - Rd Pt Granet
GIR,38520,44.764530,-0.659144,CANEJAN - Allée des Bleuets
GIR,38513,44.763850,-0.669321,CANEJAN - Le Courneau
GIR,38518,44.760803,-0.675607,CANEJAN - Sérignan
GIR,38514,44.753914,-0.685411,CESTAS - Marticot
GIR,38521,44.748764,-0.683392,CESTAS - Mano
GIR,38519,44.745190,-0.682707,CESTAS - Av. Mlle de la Harpe
GIR,38523,44.741936,-0.684057,CESTAS - Gendarmerie
GIR,38516,44.740932,-0.679874,CESTAS - Stade
GIR,38517,44.740840,-0.677112,CESTAS - Pl. Bosquets de Pujau
GIR,38522,44.742060,-0.668352,CESTAS - Près de Pinguet
GIR,38511,44.741200,-0.660151,CESTAS - Moutines
GIR,38512,44.747740,-0.655196,CESTAS - Maison de Retraite
GIR,38536,44.559956,-0.874422,SALLES - Taudignon
GIR,38532,44.591965,-0.898553,MIOS - Lillet
GIR,38531,44.602040,-0.923850,MIOS - Peyot
GIR,38539,44.605396,-0.933983,MIOS - Av. de la Libération
GIR,38545,44.606335,-0.939391,MIOS - Salle des Fêtes
GIR,38547,44.613160,-0.946732,MIOS - Le Bois de Freurot
GIR,38526,44.638040,-0.956728,BIGANOS - Z.A.
GIR,38525,44.637700,-0.965808,BIGANOS - Gare TER
GIR,38530,44.640587,-0.974021,BIGANOS - Lycée Côte d'Argent
GIR,38524,44.641890,-0.976627,BIGANOS - Mairie
GIR,38529,44.646260,-0.982868,BIGANOS - Caserne des Pompiers
GIR,38527,44.656483,-0.987364,BIGANOS - Tagon
GIR,38533,44.679000,-1.009163,AUDENGE - Cimetière
GIR,38534,44.684315,-1.016481,AUDENGE - Mairie
GIR,38535,44.688293,-1.019725,AUDENGE - Av. de Certes
GIR,38542,44.701694,-1.033576,LANTON - La Poste
GIR,38540,44.703922,-1.039259,LANTON - Le Braou
GIR,38543,44.705723,-1.043864,LANTON - Le Roumingue
GIR,38544,44.712254,-1.056492,LANTON - Cassy
GIR,38548,44.714306,-1.060060,LANTON - Stade
GIR,38541,44.717770,-1.064236,LANTON - Croix de Taussat
GIR,38546,44.724070,-1.068180,LANTON - Taussat
GIR,38528,44.732155,-1.079180,ANDERNOS - Le Mauret
GIR,38538,44.734493,-1.083726,ANDERNOS - La Petite Poste
GIR,38537,44.738037,-1.090642,ANDERNOS - Rue du Port du Betey
GIR,38558,45.001194,-1.195874,LACANAU - Océan
GIR,38549,45.005913,-1.171810,LACANAU - Le Huga
GIR,38553,45.002570,-1.135198,LACANAU - Le Moutchic
GIR,38557,45.004234,-1.127738,LACANAU - Chem. des Bainasses
GIR,38556,45.007710,-1.112822,LACANAU - Pitrot
GIR,38555,44.996400,-1.088024,LACANAU - Marina Talaris
GIR,38552,44.988075,-1.082725,LACANAU - La Cousteyre
GIR,38551,44.977543,-1.074315,LACANAU - Ville
GIR,38550,44.976574,-1.066661,LACANAU - Centre Commercial
GIR,38554,44.873360,-1.092381,LE PORGE - Bourg
GIR,38565,44.841420,-0.646727,MERIGNAC - Centre Tram
GIR,47235,44.851585,-0.644827,Capeyron
GIR,35000,44.862340,-0.645326,Coubertin
GIR,38572,44.873512,-0.678225,Mairie du Haillan
GIR,34994,44.884323,-0.691128,Herriot
GIR,38573,44.895077,-0.714383,ST MEDARD - Pl. de la République
GIR,37398,44.897660,-0.745293,Hastignan Bourg
GIR,35018,44.893803,-0.745492,Collège d'Hastignan
GIR,35024,44.894325,-0.758816,Village de Cerillan
GIR,38563,44.894490,-0.767662,Belfort
GIR,35023,44.895775,-0.773522,Village d'Issac
GIR,38566,44.877655,-0.936321,LE TEMPLE - Sautuges
GIR,38569,44.880142,-0.990174,LE TEMPLE - Bourg
GIR,38570,44.875458,-1.083046,LE PORGE - Ancienne Gare
GIR,38560,44.831177,-0.573903,BORDEAUX - Pl. de la Victoire
GIR,38562,44.834965,-0.587070,Bibliothèque
GIR,47236,44.831005,-0.604875,BORDEAUX - Hôp. Pellegrin Maurian
GIR,38571,44.894535,-1.201489,LE PORGE - Camp. La Grigne
GIR,38568,44.893340,-1.211928,LE PORGE - Océan
GIR,38561,44.830128,-0.604433,Hôpital Pellegrin
GIR,34952,44.896637,-0.721865,Gare Routière
GIR,38578,44.904170,-0.743806,ST MEDARD - Picot
GIR,38579,44.938213,-0.828558,SALAUNES - Bourg
GIR,38575,44.965780,-0.885348,STE HELENE - Bourg
GIR,38577,45.002580,-1.186289,LACANAU - Marie Curie
GIR,38574,44.967620,-1.143515,LACANAU - La Grande Escoure
GIR,38576,44.961105,-1.136196,LACANAU - Longarisse
GIR,34847,44.841990,-0.584402,Martyrs de la Résistance
GIR,34841,44.844310,-0.589364,Roger Allo
GIR,34851,44.847440,-0.595442,Bel-Orme
GIR,38596,44.850597,-0.606275,Grand-Lebrun
GIR,36765,44.860040,-0.612672,Avenue d'Eysines
GIR,35176,44.863503,-0.618928,BORDEAUX - Soubiras
GIR,38598,44.866867,-0.623792,BORDEAUX - Pins Francs
GIR,38601,44.873707,-0.630236,EYSINES - Le Sulky
GIR,36850,44.877556,-0.623232,Hippodrome
GIR,36495,44.883000,-0.631532,Le Vigean
GIR,38594,44.884457,-0.634832,EYSINES - Rte de Pauillac
GIR,37438,44.889465,-0.648458,Eysines Bourg
GIR,38588,44.894160,-0.668890,LE HAILLAN - La Boyauderie
GIR,35159,44.904877,-0.668992,Mairie du Taillan Médoc
GIR,38595,44.908035,-0.668840,LE TAILLAN - La Pargaud
GIR,38585,44.913803,-0.668736,LE TAILLAN - Av. de Braude
GIR,38599,44.921450,-0.673581,LE TAILLAN - Dom. de Hontane
GIR,38597,44.928596,-0.679119,LE TAILLAN - Machadey
GIR,38606,44.944897,-0.691324,LE PIAN MC - Louens
GIR,38591,44.954613,-0.703598,LE PIAN MC - Pont Bernet
GIR,38603,44.959404,-0.709677,LE PIAN MC - Beaulieu
GIR,38608,44.963790,-0.715241,ARSAC - Allée de Ségur
GIR,38593,44.970528,-0.723720,ARSAC - Rte d'Arsac
GIR,38592,44.985455,-0.743268,ARSAC - Le Linas
GIR,38607,45.007600,-0.771762,AVENSAN - Le Poteau
GIR,38605,45.025276,-0.792213,CASTELNAU - Gendarmerie
GIR,38604,45.027172,-0.798074,CASTELNAU - Bourg
GIR,38602,45.032110,-0.798987,CASTELNAU - Maison de Retraite
GIR,38584,45.036150,-0.799293,CASTELNAU - Rue Audubert
GIR,38614,45.048775,-0.797758,MOULIS - Bouqueyran
GIR,38611,45.073303,-0.792572,LISTRAC MC - Cave Coopérative
GIR,38612,45.086376,-0.796482,LISTRAC MC - Le Fourcas
GIR,38610,45.104504,-0.803718,LISTRAC MC - Donissan
GIR,38619,45.114070,-0.807553,ST LAURENT MC - Quatre Moulins
GIR,38586,45.124560,-0.811703,ST LAURENT MC - Bardouillan
GIR,38618,45.132816,-0.815217,ST LAURENT MC - Saussac
GIR,38615,45.143158,-0.820089,ST LAURENT MC - Hameau des Pins
GIR,38587,45.145940,-0.821390,ST LAURENT MC - La Poste
GIR,38617,45.151356,-0.822355,ST LAURENT MC - Bourg
GIR,38609,45.202015,-0.834954,ST SAUVEUR MC - Bourg
GIR,38616,45.218384,-0.849044,CISSAC - La Mouline
GIR,38613,45.216970,-0.871020,CISSAC - La Cardine
GIR,38582,45.258247,-0.901572,ST GERMAIN D'E. - Lagune
GIR,38583,45.263570,-0.905682,ST GERMAIN D'E. - St Gaux
GIR,38581,45.272650,-0.912853,ST GERMAIN D'E. - Liard
GIR,38590,45.296020,-0.929082,LESPARRE - Fongrouse
GIR,38589,45.305428,-0.936008,LESPARRE - Hôtel de Ville
GIR,38580,45.303910,-0.945401,LESPARRE - Gare TER
GIR,34846,44.846504,-0.597574,Rue de Caudéran
GIR,36056,44.917717,-0.624114,Gare de Blanquefort
GIR,36110,44.915770,-0.634733,Lycée Jean Monnet
GIR,38622,44.919144,-0.634633,BLANQUEFORT - Château Dillon
GIR,38623,44.930280,-0.634761,Caychac Bourg
GIR,38624,44.939976,-0.632765,BLANQUEFORT - Peybois
GIR,38625,44.948223,-0.632805,LE PIAN MC - Chem. de l'Eau
GIR,38631,44.947594,-0.643598,LE PIAN MC - Rosa Bonheur
GIR,38632,44.946175,-0.655031,LE PIAN MC - Les Airials
GIR,38627,44.952644,-0.665051,LE PIAN MC - Auquin
GIR,38630,44.955406,-0.670747,LE PIAN MC - Mairie
GIR,38633,44.949448,-0.685864,LE PIAN MC - Le Pontet
GIR,38620,44.952480,-0.685902,LE PIAN MC - Marlène
GIR,38629,44.962715,-0.688876,LE PIAN MC - Sénéjac
GIR,38621,44.990253,-0.694860,ARSAC - Coll. Panchon
GIR,38628,44.993855,-0.693367,ARSAC - Rue Cazeau Vieil
GIR,38626,44.998665,-0.688482,ARSAC - Mairie
GIR,38645,44.881516,-0.567609,BORDEAUX - Centre Commercial
GIR,35874,44.889225,-0.567059,Palais des congrès
GIR,36283,44.895130,-0.566179,Parc des Expositions Porte D
GIR,36960,44.911000,-0.607813,Ford
GIR,38661,44.911140,-0.619345,BLANQUEFORT - Lycée des Métiers
GIR,36094,44.909008,-0.630730,Mairie de Blanquefort
GIR,38658,44.908176,-0.638939,BLANQUEFORT - Rue Montesquieu
GIR,36071,44.912495,-0.636284,Jean Moulin
GIR,38655,44.948845,-0.630587,LE PIAN MC - Le Poujeau
GIR,38649,44.956040,-0.628765,LE PIAN MC - Centre Commercial
GIR,38653,44.960550,-0.627700,PAREMPUYRE - Landegrand
GIR,38648,44.965946,-0.626327,LUDON - Malleret
GIR,38666,44.977867,-0.623294,LUDON - La Lagune
GIR,38636,44.980682,-0.630475,LUDON - Paloumey
GIR,38651,44.985737,-0.631091,LUDON - Chât. Paloumey
GIR,38679,44.990270,-0.632512,MACAU - Labric
GIR,38678,45.004314,-0.625471,MACAU - Les Trois Moulins
GIR,38680,45.006462,-0.629900,MACAU - Bern
GIR,38665,45.010494,-0.636381,LABARDE - Giscours
GIR,38675,45.015010,-0.639343,LABARDE - Rosemont
GIR,38674,45.021618,-0.638838,LABARDE - Eglise
GIR,38660,45.028545,-0.653622,MARGAUX CANTENAC - Cantenac Bourg
GIR,38677,45.035220,-0.668291,MARGAUX CANTENAC - Issan
GIR,38637,45.040470,-0.674185,MARGAUX CANTENAC - Le Château
GIR,38644,45.043346,-0.677942,MARGAUX CANTENAC - Margaux Bourg
GIR,38643,45.048160,-0.690519,MARGAUX CANTENAC - La Bégorce
GIR,38638,45.056170,-0.699484,SOUSSANS - Bourg
GIR,38639,45.058890,-0.716261,SOUSSANS - Tayac
GIR,38634,45.072197,-0.724119,ARCINS - Bourg
GIR,38642,45.090680,-0.724498,LAMARQUE - Poignet
GIR,38640,45.095177,-0.720207,LAMARQUE - Bourg
GIR,38641,45.097980,-0.722504,LAMARQUE - Rue du Vieux Chêne
GIR,38652,45.101190,-0.726527,CUSSAC - Cussac le Vieux
GIR,38656,45.112247,-0.730398,CUSSAC - Bourg
GIR,38654,45.118970,-0.730811,CUSSAC - Coudot
GIR,38672,45.145424,-0.736171,ST JULIEN B. - Le Bourdieu
GIR,38668,45.147705,-0.741500,ST JULIEN B. - Beychevelle
GIR,38670,45.156700,-0.738934,ST JULIEN B. - La Mouline
GIR,38676,45.165800,-0.741557,ST JULIEN B. - Bourg
GIR,38664,45.179264,-0.752040,PAUILLAC - St Lambert
GIR,38663,45.184170,-0.752593,PAUILLAC - Dauprat
GIR,38657,45.190746,-0.749475,PAUILLAC - Bages
GIR,38650,45.193615,-0.749123,PAUILLAC - Cité Scolaire
GIR,38646,45.196335,-0.749217,PAUILLAC - Pl. de la Liberté
GIR,38667,45.199753,-0.745947,PAUILLAC - Hôtel de Ville
GIR,38647,45.201650,-0.751306,PAUILLAC - Coll. P. de Belleyme
GIR,38669,45.203762,-0.754649,PAUILLAC - Gare TER
GIR,38659,45.210617,-0.760086,PAUILLAC - Padarnac
GIR,38671,45.214990,-0.764630,PAUILLAC - Le Pouyalet
GIR,36113,44.908900,-0.638689,Général de Gaulle
GIR,36114,44.908844,-0.631417,République
GIR,38673,45.222970,-0.764742,PAUILLAC - Mousset
GIR,38635,45.230587,-0.821314,CISSAC - Le Luc
GIR,38681,45.227260,-0.831508,CISSAC - Bourg
GIR,38662,45.216263,-0.853707,CISSAC - ESAT Villambis
GIR,38683,45.041110,-0.937354,BRACH - Eglise
GIR,38691,45.078890,-1.041522,CARCANS - Gymnase
GIR,38692,45.078050,-1.046871,CARCANS - Bourg
GIR,38693,45.075127,-1.073411,CARCANS - Cap de Ville
GIR,38685,45.073307,-1.089864,CARCANS - Le Pouch
GIR,38686,45.062330,-1.132046,CARCANS - Rue des Sandres
GIR,38689,45.067608,-1.140620,CARCANS - Maubuisson
GIR,38684,45.071090,-1.143732,CARCANS - Maison des Arts
GIR,38687,45.078556,-1.145966,CARCANS - Les Sylvadoures
GIR,38688,45.085217,-1.147967,CARCANS - Les Bruyères
GIR,38682,45.090830,-1.147291,CARCANS - Bombannes
GIR,38690,45.082790,-1.186620,CARCANS - Océan
GIR,38700,45.254303,-1.023728,NAUJAC - Bourg
GIR,38697,45.187500,-1.055552,HOURTIN - Château d'Eau
GIR,38698,45.182377,-1.075770,HOURTIN - Les Ourmes
GIR,38694,45.180866,-1.083223,HOURTIN - Le Port
GIR,38695,45.193703,-1.067235,HOURTIN - Le Luc
GIR,38699,45.206980,-1.076711,HOURTIN - Cartignac
GIR,38696,45.214527,-1.125578,HOURTIN - Contaut
GIR,38701,45.222656,-1.166552,HOURTIN - Plage
GIR,38723,45.311550,-0.939498,LESPARRE - Ste Catherine
GIR,38720,45.321434,-0.956452,GAILLAN - Bourg
GIR,38722,45.341484,-0.980429,GAILLAN - Biail
GIR,38713,45.349815,-0.988169,QUEYRAC - Lescapon
GIR,38715,45.362762,-0.977028,QUEYRAC - Bourg
GIR,38711,45.366894,-0.988138,QUEYRAC - La Hontane
GIR,38712,45.367580,-1.001859,QUEYRAC - Gare
GIR,38714,45.367252,-1.012116,QUEYRAC - Le Gadet
GIR,38716,45.364323,-1.031368,QUEYRAC - Le Blanc
GIR,38705,45.356407,-1.060208,VENDAYS - Bourg
GIR,38706,45.365360,-1.086022,VENDAYS - La Moulineyre
GIR,38703,45.377068,-1.143758,VENDAYS - Av. de l'Europe
GIR,38721,45.363785,-1.145392,VENDAYS - Centre Hélio Marin
GIR,38710,45.351833,-1.146151,VENDAYS - Atlantic Club
GIR,38719,45.369900,-1.144727,VENDAYS - Camping Campéole
GIR,38704,45.377766,-1.148467,VENDAYS - Office du Tourisme
GIR,38702,45.378265,-1.157821,VENDAYS - Front de Mer
GIR,38709,45.385868,-1.152461,VENDAYS - Camping Municipal
GIR,38718,45.415733,-1.129434,GRAYAN - Euronat
GIR,38717,45.433520,-1.144998,GRAYAN - Camp. du Gurp
GIR,38708,45.377197,-1.148906,VENDAYS - Bld Foch
GIR,38707,45.378384,-1.155130,VENDAYS - Rue de Gaillan
GIR,38746,45.391693,-1.037767,VENSAC - Les Goujons
GIR,38730,45.396454,-1.037209,VENSAC - La Croix
GIR,38749,45.399376,-1.036167,VENSAC - La Planquette
GIR,38745,45.405410,-1.035327,VENSAC - Gaudin
GIR,38737,45.419945,-1.033481,ST VIVIEN MC - Le Temple
GIR,38747,45.431232,-1.035149,ST VIVIEN MC - Bourg
GIR,38744,45.472427,-1.056814,TALAIS - Bourg
GIR,38748,45.496902,-1.076638,SOULAC - Aérodrome
GIR,38740,45.506180,-1.098340,SOULAC - Jeune Soulac
GIR,38741,45.511017,-1.114648,SOULAC - Vieux Soulac
GIR,38743,45.508240,-1.118243,SOULAC - Gare TER
GIR,38739,45.513306,-1.120960,SOULAC - Le Calvaire
GIR,38742,45.514460,-1.113791,SOULAC - Cimetière
GIR,38736,45.521168,-1.107381,LE VERDON - La Briqueterie
GIR,38731,45.525460,-1.107028,LE VERDON - Les Tourterelles
GIR,38726,45.540710,-1.092532,LE VERDON - Le Royannais
GIR,38724,45.542120,-1.083042,LE VERDON - Rue de la Vissoule
GIR,38729,45.542156,-1.076012,LE VERDON - Grandes Maisons
GIR,38728,45.543507,-1.063127,LE VERDON - Eglise
GIR,38732,45.546844,-1.059825,LE VERDON - Rue des Mésanges
GIR,38738,45.546875,-1.066636,LE VERDON - Les Chênes Verts
GIR,38735,45.552680,-1.065557,LE VERDON - Le Logis
GIR,38733,45.557697,-1.067244,LE VERDON - Le Pastin
GIR,38727,45.566890,-1.065592,LE VERDON - Pointe de Grave
GIR,38725,45.308228,-0.936392,LESPARRE - Coll. Notre Dame
GIR,38734,45.299595,-0.926171,LESPARRE - Ets Scolaires
GIR,38761,45.057690,-0.772492,MOULIS - Stade
GIR,38764,45.004154,-0.619760,MACAU - Gare TER
GIR,38763,44.982056,-0.603954,LUDON - Eglise
GIR,38762,45.034023,-0.755659,AVENSAN - Bourg
GIR,38765,45.248684,-0.835968,VERTHEUIL - Bourg
GIR,38766,45.486237,-1.120199,SOULAC - Le Lilhan
GIR,38768,45.484924,-1.148145,SOULAC - Chapelle de l'Amélie
GIR,38767,45.511750,-1.130966,SOULAC - Plage Centre
